timestamp,port_gross_ret,turnover,cost,port_net_ret,bench_ret
2024-04-02,0.0,0.0,0.0,0.0,-0.0022337983885351276
2024-04-03,0.0,0.0,0.0,0.0,-0.0013432939174368593
2024-04-04,0.0,0.0,0.0,0.0,-0.0006137523114194167
2024-04-05,0.0,0.0,0.0,0.0,-0.005722895151679379
2024-04-08,0.0,0.0,0.0,0.0,0.005079366168185576
2024-04-09,0.0,0.0,0.0,0.0,-0.0014390329594417923
2024-04-10,0.0,0.0,0.0,0.0,0.00159443552384007
2024-04-11,0.0,0.0,0.0,0.0,0.0015690485513191038
2024-04-12,0.0,0.0,0.0,0.0,-0.020984865647113094
2024-04-15,0.0,0.0,0.0,0.0,-0.005369343326459269
2024-04-16,0.0,0.0,0.0,0.0,-0.0017080697738554188
2024-04-17,0.0,0.0,0.0,0.0,-0.010671525085904486
2024-04-19,0.0,0.0,0.0,0.0,0.012518863321899491
2024-04-22,0.0,0.0,0.0,0.0,-0.004830522488741629
2024-04-23,0.0,0.0,0.0,0.0,0.012450758736226569
2024-04-24,0.0,0.0,0.0,0.0,-0.0013766822519253132
2024-04-25,0.0,0.0,0.0,0.0,-0.0007378939203047891
2024-04-26,0.0,0.0,0.0,0.0,0.0017559309950747207
2024-05-02,0.0,0.0,0.0,0.0,0.002938479301183697
2024-05-03,0.0,0.0,0.0,0.0,0.008574316382830061
2024-05-06,0.0,0.0,0.0,0.0,0.004576129473280228
2024-05-07,0.0,0.0,0.0,0.0,0.005436336582429945
2024-05-08,0.0,0.0,0.0,0.0,0.0026765438736728354
2024-05-09,0.0,0.0,0.0,0.0,-0.00013729194577941238
2024-05-10,0.0,0.0,0.0,0.0,0.0063162429674791945
2024-05-13,0.0,0.0,0.0,0.0,0.0026006655953880985
2024-05-14,0.0,0.0,0.0,0.0,0.0024983006215236084
2024-05-15,0.0,0.0,0.0,0.0,0.004171097031607235
2024-05-16,0.0,0.0,0.0,0.0,0.004572730419329453
2024-05-17,0.0,0.0,0.0,0.0,0.0037302099543897985
2024-05-20,0.0,0.0,0.0,0.0,0.0005005347040438584
2024-05-21,0.0,0.0,0.0,0.0,0.0018535215290080343
2024-05-22,0.0,0.0,0.0,0.0,0.002458383069522294
2024-05-23,0.0,0.0,0.0,0.0,-0.008506318616063172
2024-05-24,0.0,0.0,0.0,0.0,0.005233762089153485
2024-05-27,0.0,0.0,0.0,0.0,0.006963268457626583
2024-05-28,0.0,0.0,0.0,0.0,-0.0009726435409290137
2024-05-29,0.0,0.0,0.0,0.0,0.0011996476650493577
2024-05-30,0.0,0.0,0.0,0.0,0.0027091737995956875
2024-05-31,0.0,0.0,0.0,0.0,0.006959531217077134
2024-06-03,0.0,0.0,0.0,0.0,0.0027515171103003394
2024-06-04,0.0,0.0,0.0,0.0,0.003471631371678187
2024-06-05,0.0,0.0,0.0,0.0,0.0030472087378949795
2024-06-06,0.0,0.0,0.0,0.0,0.0042997720465890255
2024-06-07,0.0,0.0,0.0,0.0,0.006400177247594409
2024-06-10,0.0,0.0,0.0,0.0,-0.0005442090205025714
2024-06-11,0.0,0.0,0.0,0.0,0.0030807437865650635
2024-06-12,0.0,0.0,0.0,0.0,0.0036396219623203068
2024-06-13,0.0,0.0,0.0,0.0,-0.007108942303634071
2024-06-14,0.0,0.0,0.0,0.0,0.0007722626358543176
2024-06-17,0.0,0.0,0.0,0.0,0.0028943885187090977
2024-06-18,0.0,0.0,0.0,0.0,0.0037461830222159428
2024-06-19,0.0,0.0,0.0,0.0,0.004618187113449229
2024-06-20,0.0,0.0,0.0,0.0,0.010559434346401752
2024-06-21,0.0,0.0,0.0,0.0,-0.005335111388532708
2024-06-24,0.0,0.0,0.0,0.0,-0.0009610276243294948
2024-06-25,0.0,0.0,0.0,0.0,0.002528032262159426
2024-06-26,0.0,0.0,0.0,0.0,-0.0009052122773069461
2024-06-27,0.0,0.0,0.0,0.0,-0.006258938833725399
2024-06-28,0.0,0.0,0.0,0.0,0.0015156932360758648
2024-07-01,0.0,0.0,0.0,0.0,0.0026304915098295458
2024-07-02,0.0,0.0,0.0,0.0,0.0026771599608845184
2024-07-03,0.0,0.0,0.0,0.0,0.0034019244825031695
2024-07-04,0.0,0.0,0.0,0.0,-0.0012677701340378742
2024-07-05,0.0,0.0,0.0,0.0,0.004538028390424693
2024-07-08,0.0,0.0,0.0,0.0,0.00631692702329195
2024-07-09,0.0,0.0,0.0,0.0,-0.001069688684996353
2024-07-10,0.0,0.0,0.0,0.0,0.003423226583779184
2024-07-11,0.0,0.0,0.0,0.0,-0.0015221086788673537
2024-07-12,0.0,0.0,0.0,0.0,0.0017378079685341178
2024-07-15,0.0,0.0,0.0,0.0,0.005054997810901111
2024-07-16,0.0,0.0,0.0,0.0,-0.011428354276199785
2024-07-17,0.0,0.0,0.0,0.0,-0.001360082317552927
2024-07-18,0.0,0.0,0.0,0.0,-0.005819354552348173
2024-07-19,0.0,0.0,0.0,0.0,-0.003857440397439667
2024-07-22,0.0,0.0,0.0,0.0,-0.008021063388069924
2024-07-23,0.0,0.0,0.0,0.0,0.005507694427812348
2024-07-24,0.0,0.0,0.0,0.0,-0.0034425049865987917
2024-07-25,0.0,0.0,0.0,0.0,0.005178741545006486
2024-07-26,0.0,0.0,0.0,0.0,0.005693978618040419
2024-07-29,0.0,0.0,0.0,0.0,-0.004356424717633721
2024-07-30,0.0,0.0,0.0,0.0,0.00017859513970625146
2024-07-31,0.0,0.0,0.0,0.0,-0.009001060267833205
2024-08-01,0.0,0.0,0.0,0.0,0.004044544707431486
2024-08-02,0.0,0.0,0.0,0.0,-0.020815343930651528
2024-08-05,0.0,0.0,0.0,0.0,0.007001141108888019
2024-08-06,0.0,0.0,0.0,0.0,0.004917938310180484
2024-08-07,0.0,0.0,0.0,0.0,-0.003262089505837569
2024-08-08,0.0,0.0,0.0,0.0,0.004480182694144063
2024-08-09,0.0,0.0,0.0,0.0,0.0015424411191088164
2024-08-12,0.0,0.0,0.0,0.0,-0.0009363854953591288
2024-08-13,0.0,0.0,0.0,0.0,-0.0030941320679193506
2024-08-14,0.0,0.0,0.0,0.0,-0.0017570652776828439
2024-08-15,0.0,0.0,0.0,0.0,0.016813735403565202
2024-08-16,0.0,0.0,0.0,0.0,-0.0011670828783385747
2024-08-19,0.0,0.0,0.0,0.0,0.004710861610150209
2024-08-20,0.0,0.0,0.0,0.0,0.0037039747746703414
2024-08-21,0.0,0.0,0.0,0.0,0.00148393096887708
2024-08-22,0.0,0.0,0.0,0.0,0.0024680310353875933
2024-08-23,0.0,0.0,0.0,0.0,7.334078450609617e-05
2024-08-26,0.0,0.0,0.0,0.0,-0.000932063122300683
2024-08-27,0.0,0.0,0.0,0.0,-0.0030355877079143423
2024-08-28,0.09832134292565953,1.0,0.001,0.09732134292565953,0.001231748888840577
2024-08-29,0.0,1.0,0.001,-0.001,0.0012908786818255453
2024-08-30,0.0,0.0,0.0,0.0,-0.0019061562735791552
2024-09-04,0.0,0.0,0.0,0.0,-0.0017064121607131765
2024-09-05,0.0,0.0,0.0,0.0,-0.0005029509340103129
2024-09-06,0.0,0.0,0.0,0.0,-0.0032599708464445916
2024-09-09,0.0,0.0,0.0,0.0,-0.0031178585984093653
2024-09-10,0.0,0.0,0.0,0.0,-0.0012808801847010672
2024-09-11,0.0,0.0,0.0,0.0,0.0022444564569460953
2024-09-12,0.0,0.0,0.0,0.0,0.0010130542211611293
2024-09-13,0.0,0.0,0.0,0.0,-0.0004965717709933195
2024-09-16,0.0,0.0,0.0,0.0,0.002316341067445114
2024-09-17,0.0,0.0,0.0,0.0,0.0007091512264408484
2024-09-18,0.0,0.0,0.0,0.0,-0.00037050793354827824
2024-09-19,0.0,0.0,0.0,0.0,0.0014617000672380153
2024-09-20,0.0,0.0,0.0,0.0,0.0008057676763196027
2024-09-23,0.0,0.0,0.0,0.0,0.00459230854925614
2024-09-24,0.0,0.0,0.0,0.0,0.0012605238130642986
2024-09-25,0.0,0.0,0.0,0.0,-0.0010482643858892532
2024-09-26,0.0,0.0,0.0,0.0,-0.0014232826152573085
2024-09-27,0.0,0.0,0.0,0.0,-0.0021732912007751443
2024-09-30,0.0,0.0,0.0,0.0,0.002311455215036977
2024-10-01,0.0,0.0,0.0,0.0,-0.0018539913641909083
2024-10-02,0.0,0.0,0.0,0.0,-0.0031781985577923953
2024-10-03,0.0,0.0,0.0,0.0,-0.0021914503358219668
2024-10-04,0.0,0.0,0.0,0.0,2.5257213893394396e-05
2024-10-07,0.0,0.0,0.0,0.0,-0.002123465865455014
2024-10-08,0.0,0.0,0.0,0.0,-0.0010945619517620893
2024-10-09,0.0,0.0,0.0,0.0,-0.0006776250497217672
2024-10-10,0.0,0.0,0.0,0.0,-0.001019100626986864
2024-10-11,0.0,0.0,0.0,0.0,2.3198613083967566e-05
2024-10-14,0.0,0.0,0.0,0.0,-0.0013613872309905294
2024-10-15,0.0,0.0,0.0,0.0,-0.0016258214801154586
2024-10-16,0.0,0.0,0.0,0.0,0.0028365105705709446
2024-10-17,0.0,0.0,0.0,0.0,-0.000596269194149296
2024-10-18,0.0,0.0,0.0,0.0,-0.0015007853249000217
2024-10-21,0.0,0.0,0.0,0.0,-0.0008699971439107486
2024-10-22,0.0,0.0,0.0,0.0,0.00484546473298908
2024-10-23,0.0,0.0,0.0,0.0,-0.0011789807971351093
2024-10-24,0.0,0.0,0.0,0.0,-0.0018600512955985295
2024-10-25,0.0,0.0,0.0,0.0,-0.0005118590052153209
2024-10-28,0.0,0.0,0.0,0.0,0.004889286522208811
2024-10-29,0.0,0.0,0.0,0.0,-0.0017380082680433094
2024-10-30,0.0,0.0,0.0,0.0,-0.00046668827008380866
2024-10-31,0.0,0.0,0.0,0.0,-0.001182501104409993
2024-11-01,0.0,0.0,0.0,0.0,-0.0045933639651619335
2024-11-04,0.0,0.0,0.0,0.0,0.0034301433843783825
2024-11-05,0.0,0.0,0.0,0.0,0.0071954813448287264
2024-11-06,0.0,0.0,0.0,0.0,0.0002613735254304954
2024-11-07,0.0,0.0,0.0,0.0,-0.0009384323288377656
2024-11-08,0.0,0.0,0.0,0.0,0.004470437598867633
2024-11-11,0.0,0.0,0.0,0.0,-0.00010861993362358487
2024-11-12,0.0,0.0,0.0,0.0,-0.0001484121970006725
2024-11-13,0.0,0.0,0.0,0.0,-0.004498495229895516
2024-11-14,0.0,0.0,0.0,0.0,-0.006477265620246708
2024-11-15,0.0,0.0,0.0,0.0,0.0012498741161224652
2024-11-18,0.0,0.0,0.0,0.0,-0.004572507913162196
2024-11-19,0.0,0.0,0.0,0.0,0.002635484665963209
2024-11-20,0.0,0.0,0.0,0.0,0.00105090381262414
2024-11-21,0.0,0.0,0.0,0.0,-0.0009398078983834998
2024-11-22,0.0,0.0,0.0,0.0,-0.0006094942700826881
2024-11-25,0.0,0.0,0.0,0.0,0.002934125109869518
2024-11-26,0.0,0.0,0.0,0.0,-0.0009665142201310063
2024-11-27,0.0,0.0,0.0,0.0,0.002285784782413116
2024-11-28,0.0,0.0,0.0,0.0,0.0007567133364662584
2024-11-29,0.0,0.0,0.0,0.0,0.002674834627403848
2024-12-02,0.0,0.0,0.0,0.0,-0.0015296873572937005
2024-12-03,0.0,0.0,0.0,0.0,0.0016640647432183712
2024-12-04,0.0,0.0,0.0,0.0,0.009234115738080648
2024-12-05,0.0,0.0,0.0,0.0,0.00045487163605676106
2024-12-06,0.0,0.0,0.0,0.0,0.0051060666464358495
2024-12-09,0.0,0.0,0.0,0.0,0.0008372344793519914
2024-12-10,0.0,0.0,0.0,0.0,-0.0004597285149166803
2024-12-11,0.0,0.0,0.0,0.0,0.00034598544321770775
2024-12-12,0.0,0.0,0.0,0.0,-0.00011095241985621587
2024-12-13,0.0,0.0,0.0,0.0,0.002678637866052272
2024-12-16,0.0,0.0,0.0,0.0,0.0010713943679597547
2024-12-17,0.0,0.0,0.0,0.0,0.0021346881724288763
2024-12-18,0.0,0.0,0.0,0.0,-0.00046459828058805077
2024-12-19,0.0,0.0,0.0,0.0,0.005533093469354844
2024-12-20,0.0,0.0,0.0,0.0,0.0076650854289013245
2024-12-23,0.0,0.0,0.0,0.0,0.0010883052507532145
2024-12-24,0.0,0.0,0.0,0.0,0.005593790233194837
2024-12-25,0.0,0.0,0.0,0.0,0.0032282308549795445
2024-12-26,0.0,0.0,0.0,0.0,-0.002112926890291408
2024-12-27,0.0,0.0,0.0,0.0,-0.004176112956373721
2024-12-30,0.0,0.0,0.0,0.0,0.0011806185555239951
2024-12-31,0.0,0.0,0.0,0.0,0.0032198884987717324
2025-01-02,0.0,0.0,0.0,0.0,-0.004022222486039254
2025-01-03,0.0,0.0,0.0,0.0,-0.005730125592789469
2025-01-06,0.0,0.0,0.0,0.0,-0.0020858524418900875
2025-01-07,0.0,0.0,0.0,0.0,0.00283814537140255
2025-01-08,0.0,0.0,0.0,0.0,0.0024775838830973047
2025-01-09,0.0,0.0,0.0,0.0,-0.005496016291528108
2025-01-10,0.0,0.0,0.0,0.0,-0.00015442424563979042
2025-01-13,0.0,0.0,0.0,0.0,-0.0013952009665633954
2025-01-14,0.0,0.0,0.0,0.0,0.0028057892263835447
2025-01-15,0.0,0.0,0.0,0.0,0.004217758798408725
2025-01-16,0.0,0.0,0.0,0.0,0.0036623849348977984
2025-01-17,0.0,0.0,0.0,0.0,-0.003438361510751584
2025-01-20,0.0,0.0,0.0,0.0,-0.0007966192258592364
2025-01-21,0.0,0.0,0.0,0.0,-0.0012369982476111668
2025-01-22,0.0,0.0,0.0,0.0,0.0074600728741100525
2025-01-23,0.0,0.0,0.0,0.0,0.004472734217704056
2025-01-24,0.0,0.0,0.0,0.0,0.00029888640039194204
2025-02-03,0.0,0.0,0.0,0.0,0.006664524505012416
2025-02-04,0.0,0.0,0.0,0.0,0.0032009993140904957
2025-02-05,0.0,0.0,0.0,0.0,0.008572170628630645
2025-02-06,0.0,0.0,0.0,0.0,0.0071914042226676675
2025-02-07,0.011363636363636465,1.0,0.001,0.010363636363636464,0.003415103620774025
2025-02-10,0.0,1.0,0.001,-0.001,0.008044321699374992
2025-02-11,0.0,0.0,0.0,0.0,-0.001172572233133651
2025-02-12,0.0,0.0,0.0,0.0,0.0010385902673331576
2025-02-13,0.0,0.0,0.0,0.0,0.004003059690160565
2025-02-14,0.0,0.0,0.0,0.0,0.0066978940397847886
2025-02-17,0.0,0.0,0.0,0.0,0.0048181544304108795
2025-02-18,0.0,0.0,0.0,0.0,0.004448255945038636
2025-02-19,-0.041095890410958846,1.0,0.001,-0.04209589041095885,0.004262595877992761
2025-02-20,0.0,1.0,0.001,-0.001,0.004810317054485891
2025-02-21,0.0,0.0,0.0,0.0,0.0007933756122316604
2025-02-24,0.0,0.0,0.0,0.0,-0.00021277384684810814
2025-02-25,0.0,0.0,0.0,0.0,0.003598594124821989
2025-02-26,0.0,0.0,0.0,0.0,0.0014479264907488508
2025-02-27,0.0,0.0,0.0,0.0,-9.499585932993191e-05
2025-02-28,0.0,0.0,0.0,0.0,-0.00032924753685234975
2025-03-03,0.0,0.0,0.0,0.0,-6.106870006862741e-05
2025-03-04,0.0,0.0,0.0,0.0,-0.003395735510893335
2025-03-05,0.0,0.0,0.0,0.0,0.003953828827737991
2025-03-06,0.0,0.0,0.0,0.0,-0.0011328488048092378
2025-03-07,0.0,0.0,0.0,0.0,-0.0014687649044343178
2025-03-10,0.0,0.0,0.0,0.0,-0.00044584241845856273
2025-03-11,0.0,0.0,0.0,0.0,0.001763568889773654
2025-03-12,0.0,0.0,0.0,0.0,-0.0016943788360994957
2025-03-13,0.0,0.0,0.0,0.0,-0.0014850181977334356
2025-03-14,0.0,0.0,0.0,0.0,0.003758704551184231
2025-03-17,0.0,0.0,0.0,0.0,0.001312891341199
2025-03-18,0.0,0.0,0.0,0.0,-0.0017575986764936757
2025-03-19,0.0,0.0,0.0,0.0,0.0005308814539548695
2025-03-20,0.0,0.0,0.0,0.0,-0.0015343810835345129
2025-03-21,0.0,0.0,0.0,0.0,0.001028805628254758
2025-03-24,0.0,0.0,0.0,0.0,0.001823307681343748
2025-03-25,0.0,1.0,0.001,-0.001,-0.002379389024141566
2025-03-26,0.0,1.0,0.001,-0.001,-0.0007451167725122359
2025-03-27,0.0,0.0,0.0,0.0,0.0008929264422399381
2025-03-28,0.0,0.0,0.0,0.0,-0.006507410545289962
2025-03-31,0.0,0.0,0.0,0.0,0.004875485652341247
2025-04-01,0.0,0.0,0.0,0.0,0.0024712133727300255
2025-04-02,0.0,0.0,0.0,0.0,-0.047598638617911325
2025-04-03,0.0,0.0,0.0,0.0,-0.01064269803049577
2025-04-04,0.0,0.0,0.0,0.0,-0.04172283055938496
2025-04-08,0.0,0.0,0.0,0.0,-0.01780626489425278
2025-04-09,0.0,0.0,0.0,0.0,0.054714516765458625
2025-04-10,0.0,0.0,0.0,0.0,0.013030049152343556
2025-04-11,0.0,0.0,0.0,0.0,0.0016974508853302614
2025-04-14,0.0,0.0,0.0,0.0,-0.00988715540739483
2025-04-15,0.0,0.0,0.0,0.0,-0.0029531227204003868
2025-04-16,0.0,0.0,0.0,0.0,0.005306867921477247
2025-04-17,0.0,0.0,0.0,0.0,0.008074379215412226
2025-04-18,0.0,0.0,0.0,0.0,-0.00210157813573681
2025-04-21,0.0,0.0,0.0,0.0,-0.01213171079447551
2025-04-22,0.0,0.0,0.0,0.0,0.009808987895538471
2025-04-23,0.0,0.0,0.0,0.0,0.003031797189265812
2025-04-24,0.0,0.0,0.0,0.0,0.0022722841794588266
2025-04-25,0.0,0.0,0.0,0.0,0.004064247860850083
2025-04-28,0.0,0.0,0.0,0.0,0.0009813776783643945
2025-04-29,0.0,0.0,0.0,0.0,0.0028800363809415824
2025-05-05,0.0,0.0,0.0,0.0,0.00291149026564927
2025-05-06,0.0,0.0,0.0,0.0,0.0007125600208960058
2025-05-07,0.0,0.0,0.0,0.0,0.0048254568031324985
2025-05-08,0.0,0.0,0.0,0.0,-0.0022216953778818175
2025-05-09,0.0,0.0,0.0,0.0,0.00562324318372978
2025-05-12,0.0,0.0,0.0,0.0,0.005210512804307477
2025-05-13,0.0,0.0,0.0,0.0,0.00098852465236743
2025-05-14,0.0,0.0,0.0,0.0,0.0018410992258364061
2025-05-15,0.0,0.0,0.0,0.0,-0.0018316968925082174
2025-05-16,0.0,0.0,0.0,0.0,-0.0008337119546857678
2025-05-19,0.0,0.0,0.0,0.0,0.001800210688994396
2025-05-20,0.0,0.0,0.0,0.0,0.000927465492808107
2025-05-21,0.0,0.0,0.0,0.0,-0.003260638327149957
2025-05-22,0.0,0.0,0.0,0.0,0.0009648914987102901
2025-05-23,0.0,0.0,0.0,0.0,0.005340526223503152
2025-05-26,0.0,0.0,0.0,0.0,0.003914004436736398
2025-05-27,0.0,0.0,0.0,0.0,0.001603991313767125
2025-05-28,0.0,0.0,0.0,0.0,0.00224097967731765
2025-05-29,0.0,0.0,0.0,0.0,-0.0019386980744019486
2025-05-30,0.0,0.0,0.0,0.0,0.0023091608617624593
2025-06-02,0.0,0.0,0.0,0.0,0.00496112464659689
2025-06-03,0.0,0.0,0.0,0.0,0.002127398903702791
2025-06-04,0.0,0.0,0.0,0.0,0.001954553434725808
2025-06-05,0.0,0.0,0.0,0.0,-0.006483949925427871
2025-06-06,0.0,0.0,0.0,0.0,-0.004095167399719039
2025-06-09,0.0,0.0,0.0,0.0,0.0006076851970516329
2025-06-10,0.0,0.0,0.0,0.0,-0.0003130538023137527
2025-06-11,0.0,0.0,0.0,0.0,0.002459087217910634
2025-06-12,0.0,0.0,0.0,0.0,-0.004111055388485444
2025-06-13,0.0,0.0,0.0,0.0,0.007262692617152742
2025-06-16,0.0,0.0,0.0,0.0,0.002410685650497943
2025-06-17,0.0,0.0,0.0,0.0,0.002606052478345198
2025-06-18,0.0,0.0,0.0,0.0,-0.00045176029923154986
2025-06-19,0.0,0.0,0.0,0.0,0.0005629694568160381
2025-06-20,0.0,0.0,0.0,0.0,-0.0014811421044254396
2025-06-23,0.0,0.0,0.0,0.0,-7.153314786921435e-06
2025-06-24,0.0,0.0,0.0,0.0,0.0031612609797637453
2025-06-25,0.0,0.0,0.0,0.0,-0.0032874266295340486
2025-06-26,0.0,0.0,0.0,0.0,0.0026483746992739337
2025-06-27,0.0,0.0,0.0,0.0,0.0009114035855189753
2025-06-30,0.0,0.0,0.0,0.0,0.0011376781564033588
2025-07-01,0.0,0.0,0.0,0.0,0.00328551750616368
2025-07-02,0.0,0.0,0.0,0.0,0.0002892777787982195
2025-07-03,0.0,0.0,0.0,0.0,0.0028707653315772582
2025-07-04,0.0,0.0,0.0,0.0,0.0028164001608215554
2025-07-07,0.0,0.0,0.0,0.0,0.004063732287836497
2025-07-08,0.0,0.0,0.0,0.0,0.005942960454716237
2025-07-09,0.0,0.0,0.0,0.0,0.004003258958212109
2025-07-10,0.0,0.0,0.0,0.0,0.003276832198144913
2025-07-11,0.0,0.0,0.0,0.0,0.000588315296908917
2025-07-14,0.0,0.0,0.0,0.0,0.00033530516210659463
2025-07-15,0.0,0.0,0.0,0.0,0.002881952158824512
2025-07-16,0.0,0.0,0.0,0.0,0.002920901549517622
2025-07-17,0.0,0.0,0.0,0.0,0.0028200888517184164
2025-07-18,0.0,0.0,0.0,0.0,0.0013158200722288007
2025-07-21,0.0,0.0,0.0,0.0,0.006490694779817403
2025-07-22,0.0,0.0,0.0,0.0,0.0023915753963711793
2025-07-23,-0.040000000000000036,1.0,0.001,-0.041000000000000036,0.0036457536239694476
2025-07-24,0.0,1.0,0.001,-0.001,0.004427512543527879
2025-07-25,0.0,0.0,0.0,0.0,0.012376733714456098
2025-07-28,0.0,0.0,0.0,0.0,-0.013615076487589596
2025-07-29,0.0,0.0,0.0,0.0,0.0077080344622967355
2025-07-30,0.0,0.0,0.0,0.0,0.007708557822611212
2025-07-31,0.0,0.0,0.0,0.0,0.00046187547715346777
2025-08-01,0.0,0.0,0.0,0.0,0.005192769433274638
2025-08-04,0.0,0.0,0.0,0.0,-0.003251118796534895
2025-08-05,0.0,0.0,0.0,0.0,0.0049443243329474595
2025-08-06,0.0,0.0,0.0,0.0,0.004972972991909769
2025-08-07,0.0,0.0,0.0,0.0,0.0017422221946678134
2025-08-08,0.0,0.0,0.0,0.0,0.0073455002007167085
2025-08-11,0.0,0.0,0.0,0.0,0.003582249129046432
2025-08-12,0.0,0.0,0.0,0.0,0.0021580097906075068
2025-08-13,0.0,0.0,0.0,0.0,0.006328838668174146
2025-08-14,0.0,0.0,0.0,0.0,-0.005800778606277283
2025-08-15,0.0,0.0,0.0,0.0,0.005247924472463589
2025-08-18,0.0,0.0,0.0,0.0,0.005561623077311454
2025-08-19,0.0,0.0,0.0,0.0,-0.008126055379449593
2025-08-20,0.0,0.0,0.0,0.0,-0.0009614347136208023
2025-08-21,0.0,0.0,0.0,0.0,-0.015620240570099643
2025-08-22,0.0,0.0,0.0,0.0,-0.002125089014993524
2025-08-25,0.0,0.0,0.0,0.0,0.008053581982499699
2025-08-26,0.0,0.0,0.0,0.0,0.003496468765500597
2025-08-27,0.0,0.0,0.0,0.0,0.0021701872232928925
2025-08-28,0.0,0.0,0.0,0.0,0.0026078836491319904
2025-08-29,0.0,0.0,0.0,0.0,
